repr	class	index	pos	pwn31	dbpedia	comment	wikidata	he_wiki	context	register	dating	frequency	babelnet	other	en_wiktionary
l3serugi!n	fixed	0	adverb	00382291-r											
l3serugi!n	fixed	0	adverb	00138372-r											
l3vA_7ala!H	fixed	0	adverb	00031610-r											
l3vA!d	fixed	0	adverb	00009062-r											
l3vA!d	fixed	0	adverb	00159090-r											
l3vana!H	noun	0	noun		Styrax										
l3vAnbA!n	noun	0	adjective	00436098-s											
l3vAnbA!n	noun	0	adjective	00393521-s											
l3vanW!n	fixed	0	properNoun		Lebanon										
l3vA_sW!f	fixed	0	adverb	00066222-r											
l3vavi!	noun	0	adjective	02543785-a											
l3vavi!	noun	0	adjective	02854602-a											
l3vavI_yu!t	noun	0	noun	04874770-n											
l3vena!H	noun	0	noun	02901103-n											
l3vena!H	noun	0	noun		Brick										
l3viva!H	noun	0	noun		Potato_pancake										
l3viva!H	noun	0	noun	07657190-n											
l3vWna!H	noun	0	noun		Frankincense										
l3wA!Ny	noun	0	noun		Grammatical_modifier										
la7A!c	verb	0	verb	01249745-v											
la7i!ni	noun	0	adjective	03091779-a											
la7i!ni	noun	0	adjective	03091920-a											
la7i!ni	noun	0	adjective	03091529-a											
lA!7qEs	noun	0	noun	07657190-n											
lA_bi!li	noun	0	adjective	00898172-s											
lA!_bradWr	noun	0	noun	02102364-n											
la_bWrA!n7	noun	0	noun				1483433								
la!c	verb	0	verb	01237919-v											
lA_ca!wQ	fixed	0	adverb	00168943-r											
lacW!n	noun	0	noun		Beef_tongue										
lacW!n harA!R	noun	0	noun		Defamation										
lafA!t	verb	0	verb	01575809-v											
lA!flAf	noun	0	noun	10704113-n											
lagA!m	verb	0	verb	01172967-v											
lAgl3gani!	noun	0	adjective	00909877-s											
lagu!naH	noun	0	noun		Lagoon										
lA!hA7	noun	0	noun	07496515-n											
lA!hA7	noun	0	noun		Incandescence										
lAhá7u7a!n	noun	0	noun	10246083-n											
lAhá7u7anu!t	noun	0	noun												juggling-noun-j0mk9e9u
lA!hAg	noun	0	noun		Dialect										
lA!hAg	noun	0	noun	07170369-n											
lA!hAq	noun	0	noun		Group_(military_aviation_unit)										
lAháqa!H	noun	0	noun		Pack_(canine)										
lA!hAv	noun	0	noun		Blade										
lAhAvyW!r	noun	0	noun		Flamethrower										
lahi!7	noun	0	noun	00065324-n											
lahi!7	noun	0	noun		Hit_single										
lahu!7	noun	0	adjective	00888937-a											
lahu!7	noun	0	adjective	00814485-a											
lA!j	noun	0	adjective	02560163-s											
lA!j	noun	0	adjective	02559590-s											
lajA!c	verb	0	verb	00917783-v											
lajA!c	verb	0	verb	00917783-v											
lA!jAc	noun	0	noun	07145049-n											
lAjálu7i!n	fixed	0	adverb	00009459-r											
lAjálu7i!n	fixed	0	adverb	00008423-r											
lajA!m	verb	0	verb	01094777-v											
lA!jAm	noun	0	noun	14742983-n											
lA!jAn	noun	0	noun	07041860-n											
lajA!x	verb	0	verb	01199565-v											
lajA!x	verb			01173263-v											
lajA!x	verb			01568141-v											
lajA!Z	verb	0	verb	02510211-v											
lajA!Z	verb			01577597-v											
lajA!Z	verb			01450487-v											
lajA!Z	verb			01449876-v											
lA!jAZ	noun	0	noun		Pressure										
lA!jAZ Da!m	noun	0	noun		Blood_pressure										
lA!jAZ Da!m DiQAs7W!li	noun	0	noun	11450773-n											
lA!jAZ QA7mWsfe!ri	noun	0	noun	11449572-n											
lAjca!n	noun	0	noun		Prompter_(theatre)										
lAjcani!	noun	0	adjective	02294239-s											
laji!Z	noun	0	adjective										13761368a		
laji!Z	noun	0	adjective										13679046a		
lAjmanI_ya!H	noun	0	noun		Bread_roll										
lAjmi!t	noun	0	noun	05322645-n											
laju!c	noun	0	adjective	02294239-s											
laju!j	noun	0	noun		Lahoh										
lAju!t	noun	0	noun		Humidity										
lAju!t	noun	0	noun	14559245-n											
lamA!d	verb	0	verb	00599310-v											
lamA!d	verb			00608800-v											
lamA!d	verb			00605971-v											
lamA!d	verb			00601387-v											
la!maH	noun	1	noun		Lama_(genus)										
lAmda!n	noun	0	adjective	02091504-s											
lAmdani!	noun	0	adjective	02091504-s											
lAmdanu!t	noun	0	noun	05994884-n											
lami!d	noun	0	adjective										13775619a		
lAmrW!t zo!Nt	fixed	0	adverb	00027761-r											
la!n	verb	0	verb	02658824-v											
lanE!ZAj	fixed	0	adverb	00089564-r						colloquial	contemporary				
lanE!ZAj	fixed	0	adverb	00088030-r											
la!NfaH	noun	0	noun		Taboon_bread										
lA_pi!d	noun	0	noun		Torch										
la!q	noun	0	noun	03811265-n											
lAq7ani!	noun	0	adjective	00779045-s											
lAq7W!z	noun	0	noun		Lactose										
laQA!7	verb	0	verb	00917783-v											
laqA!j	verb	0	verb	00524175-v											
laqA!j	verb			02722977-v											
laqA!j	verb			02211401-v											
laqA!j	verb			00601387-v											
laqA!j	verb			02212900-v											
laqA!j	verb			00626148-v											
laqA!j	verb			02272834-v											
laqA!j	verb			02634015-v											
laqA!j	verb			02205920-v											
laqA!j	verb			02210054-v											
laqA!j	verb			02214718-v											
laqA!j	verb			02081903-v											
laqA!j	verb			00736077-v											
laqA!j	verb			00760378-v											
laqA!j	verb			02003830-v											
laqA!j	verb			01846632-v											
laqA!j	verb			01216829-v											
laQAjrWna!H	fixed	0	adverb	00108184-r											
laqi!jÁ	noun	0	adjective										13625131a		
laqu!naH	noun	0	noun	03637480-n											
laqu!y	noun	0	adjective	01757421-s											
laqu!y	noun	0	adjective	00052252-s											
laqW!ni	noun	0	adjective	00549861-s											
laRA!7	verb	0	verb	01204494-v											
laRA!d	fixed	0	adverb	00088030-r											
laRA!g	verb	0	verb	00853615-v											
laRA!g	verb	0	verb	00853615-v											
lA!RAg	noun	0	noun	06728577-n											
lARágani!	noun	0	adjective	00909877-s											
lARána!H	noun	0	noun	11949018-n											
laRA!s	verb	0	verb	01203727-v											
lari!q	fixed	0	adverb	00168943-r											
laRi!s	noun	0	adjective												chewable-adj-lCmv4oMn
laro!v	fixed	0	adverb	00156754-r											
laro!v	fixed	0	adverb	00107608-r											
lava!n	noun	0	adjective	00244146-a											
lava!n	noun	0	adjective	00394166-a											
lava!n	noun	0	adjective	00407820-s											
lavi!c	noun	0	adjective	02550103-a											
lavi!d	noun	0	noun	03977576-n											
lAvnu!n	noun	0	noun												bleak-noun
lAvnuni!	noun	0	adjective	00393521-s											
lAvqa!n	noun	0	noun	09801091-n											
lAvqanu!t	noun	0	noun		Albinism										
lavu!c	noun	0	adjective	00455759-a											
lawa!H	verb	0	verb	02329022-v											
lAwya!n	noun	0	noun	09447148-n											
lAwya!n	noun	0	noun	04144527-n											
lAwya!n	noun	0	noun		Satellite										
lA!yIc	noun	0	noun	02131817-n											
lA!yIl	noun	0	noun		Night										
lA!ylaH	noun	0	noun		Night										
lazA!nyaH	noun	0	noun		Lasagne										
leda!H	noun	0	noun		Birth										
lE!fEt	noun	0	noun		Turnip										
lEgi7i!mi	noun	0	adjective	01404228-s											
lEgi7i!mi	noun	0	adjective	01640266-s											
lE!gW	noun	0	noun		Lego										
lEhava!H	noun	0	noun		Flame										
lE!jEm	noun	0	noun	07695101-n											
lE!jEm	noun	0	noun		Bread										
lE!jEm qalu!y	noun	0	noun	07702618-n											
leminA!ZyaH	noun	0	noun	00928738-n											
lEmu!r	noun	0	noun	02499544-n											
lEnini!zm	noun	0	noun	06224905-n											
lE!_p7W_p	noun	0	noun	03648120-n											
lE!qAj	noun	0	noun	06618397-n											
lEqsiqa!li	noun	0	adjective	02897933-a											
lEqsiqa!li	noun	0	adjective	02898173-a											
lEqsiqWgra!fi	noun	0	adjective	02921121-a											
lEqsiqWgrA!fyaH	noun	0	noun	00933536-n	Lexicography										
leQu!t	noun	0	noun	14039832-n											
lE!sbi	noun	0	adjective	01205665-s											
lE!sbit	noun	0	noun	10274662-n											
lE!sEt	noun	0	noun		Jaw										
lE!tEt	noun	0	noun		Malt										
le!v	noun	0	noun		Heart										
le!v	noun	0	noun	08540894-n											
lE!vEd	noun	0	noun	03331740-n											
lE!vEd	noun	0	noun		Felt										
le!v QEja!d	noun	0	noun	13995348-n											
lewAn7i!ni	noun	0	adjective	03092290-a											
lewAn7i!ni	noun	0	noun	09740098-n											
lE!yDi	noun	0	noun	10008828-n											
leYli!	noun	0	adjective	02943139-a											
leYli!	noun	0	adjective	00682190-a											
leYZA!n jaZe!r	noun	0	noun		Jester										
lE!yzEr	noun	0	noun	03648567-n											
le!Z	noun	0	adjective	09950334-n											
le!Z	noun	0	adjective	10240982-n											
leZa!n	noun	0	noun		Clown										
lI_7e!c	verb	0	verb	00474730-v											
lI_7e!f	verb	0	verb	01127034-v											
li!7Er	noun	0	noun	13645547-n											
li!7Er	noun	0	noun	13645547-n											
li7iga!7Wr	noun	0	noun	10286545-n											
li7igA!ZyaH	noun	0	noun	01189300-n											
lI_7u!c	noun	0	noun		Polishing										
lI_7u!f	noun	0	noun	00145598-n											
lI_7u!n	noun	0	noun		Romanization										
li7u!rGi	noun	0	adjective	03005820-a											
li7u!rGI_yaH	noun	0	noun	01035216-n											
lI_ba!H	verb	0	verb	00228231-v											
lI_be!n	verb	0	verb	00208463-v											
lI_be!n	verb			00941888-v											
li_bEra!l	noun	0	adjective	10276453-n											
li_bEra!l	noun	0	adjective	10276781-n											
li_bEra!li	noun	0	adjective	00287703-s											
li_bEra!li	noun	0	adjective	02038880-s											
li_berali!zm	noun	0	noun		Liberalism										
lI_be!v	verb	0	verb	01810472-v											
li_bi!dW	noun	0	noun		Libido										
li!_braH	noun	0	noun		Pound_(mass)										
lIfRami!m	fixed	0	adverb	00022332-r											
lIfraqi!m	fixed	0	adverb	00022332-r											
lIfTa!n	noun	0	noun		Kompot										
li!gaH	noun	0	noun	08248105-n											
lIgle!g	verb	0	verb	00853615-v											
lIgle!g	verb	0	verb	00853615-v											
lIgyW!n	noun	0	noun		Roman_legion										
lIgyWnE!r	noun	0	adjective	10273400-n											
lIhá7e!7	verb	0	verb	01607735-v											
lIhe!7	verb	0	verb	02770396-v											
lIhe!q	verb	0	verb	01714340-v											
lIhe!q	verb			02390955-v											
lIhe!T	verb			01790725-v											
lIjce!c	verb	0	verb	00917783-v											
lIje!c	verb	0	verb	01045986-v											
lIje!jÁ	verb	0	verb	00218382-v											
lIje!x	verb	0	verb	01578996-v											
lIjle!jÁ	verb	0	verb	00218382-v											
lI_ke!d	verb	0	verb	00244010-v											
lI_ke!d	verb			00243466-v											
lI_me!d	verb	0	verb	00830768-v											
lI_me!d	verb			00604693-v											
lI_me!d	verb			00774685-v											
lI_me!d	verb			00831849-v											
li!mfaH	noun	0	noun	05411417-n											
limfW!maH	noun	0	noun	14265450-n											
limfWZi!7	noun	0	noun		Lymphocyte										
lI_mudi!	noun	0	adjective	01327517-s											
limW!n	noun	0	noun		Lemon										
limWna!daH	noun	0	noun		Lemonade										
limWni!	noun	0	adjective	02378028-s											
limWni!t	noun	0	noun	12124901-n											
limWzi!naH	noun	0	noun		Limousine										
lina!H	noun	0	noun		Lodging										
li!nC	noun	0	noun	02489986-v											
lineQa!ri	noun	0	adjective	01420302-a											
lineQa!ri	noun	0	adjective	00661426-a											
linGVi!s7i	noun	0	adjective	02853330-a											
linGVi!s7i	noun	0	adjective	02854103-a											
linGVi!s7iqaH	noun	0	noun	06182505-n											
linGVi!s7iqaH	noun	0	noun	06180756-n											
lI_pe!f	verb	0	verb	01526774-v											
lI_pe!f	verb	0	verb	01525056-v											
li!_ps7iq	noun	0	noun	03681809-n											
li!_ps7iq	noun	0	noun	03681809-n											
lI_qe!7	verb	0	verb	02309962-v											
lI_qe!q	verb	0	verb	01173263-v											
lI_qe!q	verb			00882499-v											
lI_qe!q	verb			01434809-v											
li!qEr	noun	0	noun		Liqueur										
lI_qe!T	verb			01319279-v											
lIqle!q	verb	0	verb	01173263-v											
lIqle!q	verb			01434809-v											
liqu!q	noun	0	noun		Licking										
lI_qu!y jA_ma!H	noun	0	noun	07383477-n											
lI_qu!y m3QWrW!t	noun	0	noun					ליקוי_מאורות							
liqW_pE!n	noun	0	noun		Lycopene										
li!raH	noun	0	noun		Lira										
li!ri	noun	0	adjective	02867171-a											
liriqa!n	noun	0	noun		Lyricist										
li!rI_yut	noun	0	noun												lyricalness-noun
lI_Te!c	verb			01248201-v											
lI_Te!c	verb			00474948-v											
lI_Te!f	verb			01428543-v											
litWgra!fi	noun	0	adjective	03093109-a											
li!tyum	noun	0	noun		Lithium										
lIvle!v	verb	0	verb	00295007-v											
lIvle!v	verb			00311168-v											
lIvle!v	verb			00294522-v											
lI_wa!H	verb	0	verb	02029396-v											
lI_we!jÁ	verb	0	verb												tabulate-verb-CTmnAhQQ
lIwyata!n zE!rAR	noun	0	noun	02069893-n	Sperm_whale										
lIxle!x	verb	0	verb	01536935-v											
lIxle!x	verb			00848188-v											
lIxlu!x	noun	0	noun		Dirt										
lIxluxi!t	noun	0	noun	09615147-n											
lIxQWra!H	fixed	0	adverb	00040353-r											
lIxQWra!H	fixed	0	adverb	00261706-r	Prima_facie										
lIxQWra!H	fixed	0	adverb	00155440-r											
lIxQWra!H	fixed	0	adverb	00155582-r											
lIZmitu!t	fixed	0	adverb	00088404-r											
lizWzW!m	noun	0	noun		Lysosome										
lo!7Em	noun	0	noun		Cistus										
lo!Q	fixed	0	adverb	00024715-r											
loQ qavu!RÁ	noun	0	adjective	00812391-s											
loQ x3lu!m	noun	0	noun	13762308-n											
lo!RÁ	noun	0	noun		Pharynx										
lo!RÁ haQári!	noun	0	noun	12898004-n											
lo!vEn	noun	0	noun	04985620-n											
lo!vEn	noun	0	noun	04967906-n											
lo!vEn	noun	0	noun	04967906-n											
lu!7	noun	0	adjective	02095549-a											
lu7E!nEn7	noun	0	noun		Lieutenant_(navy)										
lu!7raH	noun	0	noun	02447450-n											
lu!jÁ	noun	0	noun		Blackboard										
lu!jÁ	noun	0	noun	02849749-n											
lu!jÁ cana!H	noun	0	noun		Calendar										
lu!jÁ maji!q	noun	0	noun		Whiteboard										
lu!jÁ mAjwani!m	noun	0	noun	03167888-n	Dashboard										
lu!jÁ mWdaRW!t	noun	0	noun		Bulletin_board										
lu!jÁ Qe!m	noun	0	noun	03129708-n											
lu!l	noun	0	noun	03020043-n											
lu!l	noun	0	noun	03970789-n	Playpen										
lula!v	noun	0	noun		Lulav										
lu!qsus	noun	0	noun	05126523-n											
lu!v	fixed	0	properNoun	08979456-n											
lu!zEr	noun	0	adjective	10292761-n											
lW!7us	noun	0	noun	12565595-n											
lW_bi!s7	noun	0	noun	10288326-n											
lW_bW7W!myaH	noun	0	noun		Lobotomy										
lWgari!tm	noun	0	noun	06825489-n											
lWgari!tmi	noun	0	adjective	03006125-a											
lW!gi	noun	0	adjective	02509114-s											
lW!gi	noun	0	adjective	00466504-a											
lWgiqa!n	noun	0	adjective	10289482-n											
lWgi!s7i	noun	0	adjective	02997650-a											
lWgi!s7iqaH	noun	0	noun	01062669-n											
lWhe!7	noun	0	adjective	01250274-a											
lWjámani!	noun	0	adjective	01247720-s											
lWjámanu!t	noun	0	noun	04651019-n											
lWje!m	noun	0	noun	09925991-n											
lWje!m	noun	0	noun	10788253-n											
lW!m	noun	0	noun	03142995-n	Crowbar_(tool)										
lWqa!li	noun	0	adjective	01110098-a											
lWqalizA!ZyaH	noun	0	noun	00156307-n											
lWqalizA!ZyaH	noun	0	noun		Language_localisation										
lWRázi!	noun	0	adjective	01038139-a											
lWrEn!Zyum	noun	0	noun		Lawrencium										
lWwE!H	noun	0	noun	09887039-n											
lW!x3san	noun	0	noun	06857953-n											
lWya!Nli	noun	0	adjective	00962433-s											
lWya!Nli	noun	0	adjective	00964581-a											
lWyaNli!s7	noun	0	noun	10295092-n											
lWya!NlI_yut	noun	0	noun	04884725-n											
m37A_pE!lEt	noun	0	noun	10364831-n											
m37A_pe!s	noun	0	noun	13123168-n											
m37A!r mE7EQW!rim	noun	0	noun	11527418-n											
m37oha!r	noun	0	adjective												purified-adj
m37u7E!lEt	noun	0	noun	03915279-n											
m37Uc7a!c	noun	0	adjective	00785203-s											
m37U_Ga!n	noun	0	adjective	00620041-s											
m37U_la!l	noun	0	adjective	02558632-s											
m37U_pa!c	noun	0	adjective	02580838-a											
m37U_ya!j	noun	0	adjective	01718268-s											
m37W7E!lEt	noun	0	noun	03915279-n											
m37W!s n3ya!r	noun	0	noun		Paper_plane										
m37W!s nWs3Ri!m	noun	0	noun		Airliner										
m37W!s q3ra!v	noun	0	noun		Fighter_aircraft										
m37W!s rI_Gu!l	noun	0	noun		Surveillance_aircraft										
m37W!s silW!n	noun	0	noun	03601053-n											
m37W!s T3qi!faH	noun	0	noun		Attack_aircraft										
m37W!s TWvala!H	noun	0	noun		Cargo_aircraft										
m37W!s ya!m	noun	0	noun	04167647-n	Seaplane										
m3cA_Ge!RÁ	noun	0	adjective	00221297-s											
m3cA_ke!r	noun	0	beynoni	01162626-s											
m3cAlce!l	noun	0	beynoni	00640879-a											
m3cARáce!RÁ	noun	0	adjective	01347333-s											
m3cARáce!RÁ	noun	0	adjective	01268418-s											
m3cARáme!m	noun	0	adjective	01348155-s											
m3cARáme!m	noun	0	adjective	01347811-a											
m3care!t	noun	0	noun	10601606-n											
m3cA_Te!f p3RU_la!H	noun	0	noun	09955251-n											
m3cA_Te!f p3RU_la!H	noun	0	noun	09972962-n											
m3cA_Te!n	noun	0	noun	03219373-n											
m3cAxne!RÁ	noun	0	adjective	00617613-a											
m3ciji!	noun	0	adjective	02878524-a											
m3civW!n	noun	0	noun	02717662-n											
m3cixA!t mIxjW!l	noun	0	noun												brushstroke-noun
m3cixA!t yE!tEr	noun	0	noun	13398827-n											
m3cORóca!R	noun	0	adjective	01810604-s											
m3cU_7a!j	noun	0	adjective	00662717-s											
m3cU_ba!c	noun	0	adjective	01096265-s											
m3cU_ba!j	noun	0	adjective	02351216-s											
m3cU_ba!Z	noun	0	adjective	02133811-s											
m3cU_ba!Z	noun	0	adjective	01792557-s											
m3cU_cE!H	noun	0	adjective	02227628-s											
m3cU_cE!H	noun	0	adjective	13904933-n											
m3cUfca!f	noun	0	adjective	00939792-s											
m3cU_Ga!R	noun	0	adjective	00889690-s											
m3cU_Ga!R	noun	0	adjective	02082451-s											
m3cU_Ga!R	noun	0	noun	09995813-n											
m3cUja!d	noun	0	adjective	01727308-s											
m3cUja!d	noun	0	adjective	01727182-a											
m3cU_la!c	noun	0	adjective	02056848-s											
m3cU_la!c	noun	0	adjective	00241439-s											
m3cU_la!c	noun	0	noun	04488109-n											
m3cU_la!c	noun	0	noun	13901977-n											
m3cU_la!m	noun	0	adjective	01712702-a											
m3cU_ma!c	noun	0	adjective	01644709-s											
m3cU_ma!d	noun	0	noun					משומד							
m3cU_ma!n	noun	0	adjective	01961853-a											
m3cU_ma!n	noun	0	adjective	02244389-a											
m3cU_ma!r	noun	0	adjective	01075111-a											
m3cU_na!n	noun	0	adjective	02254647-s											
m3cU_na!n	noun	0	adjective	02255529-s											
m3cU_na!t	noun	0	adjective	03159654-a											
m3cU_nE!H	noun	0	adjective	00970318-a											
m3cU_nE!H	noun	0	adjective	00973270-s											
m3cU_pa!r	noun	0	adjective	01291519-a											
m3cU_pa!r	noun	0	adjective	00232695-s											
m3cU_pa!R	noun	0	adjective	01237620-s											
m3cUqla!l	noun	0	adjective	00352114-s											
m3cURáma!m	noun	0	adjective	01346048-s											
m3cUrya!n	noun	0	adjective	01995406-a											
m3cUrya!n	noun	0	adjective	00144857-a											
m3cU_Ta!f	noun	0	adjective	02159888-s											
m3cU_Ta!q	noun	0	adjective	02556759-s											
m3cUxla!l	noun	0	adjective	01211410-s											
m3cUxla!l	noun	0	adjective	00894374-s											
m3cUxna!R	noun	0	adjective	00338070-s											
m3cWre!r	noun	0	noun	10463768-n											
m3cWve!v nE!fEc	noun	0	noun	01565673-s											
m3dA_be!r	noun	0	noun	06338711-n											
